,ID,Nationality,Age,Position,Height,Weight
2030,191210,France,27,RB,179.83200000000002,67.12018140589569
2031,204523,Spain,25,CM,155.7528,68.93424036281179
2032,214763,Argentina,33,LCB,182.88,82.08616780045351
2033,215531,Turkey,25,RM,155.44799999999998,72.10884353741497
2034,212204,Belgium,25,CB,192.024,79.81859410430839
2035,230381,Brazil,34,RCB,188.976,77.09750566893423
2036,188397,France,28,CAM,195.072,82.08616780045351
2037,152814,Brazil,33,ST,185.928,84.80725623582767
2038,157678,Belgium,32,RCB,182.88,69.84126984126983
2039,177134,Senegal,33,ST,188.976,82.08616780045351
2040,177390,Bosnia Herzegovina,33,LDM,188.976,76.19047619047619
2041,192238,Spain,31,RDM,155.44799999999998,68.93424036281179
2042,237297,Venezuela,24,RCB,188.976,83.90022675736961
2043,182001,Brazil,30,LCB,188.976,82.99319727891157
2044,210930,Spain,25,CAM,173.73600000000002,64.85260770975056
2045,192242,France,29,CM,185.928,77.09750566893423
2046,225523,Spain,25,RB,155.7528,72.10884353741497
2047,218868,Uruguay,28,RW,155.44799999999998,68.02721088435374
2048,236276,Netherlands,21,LM,155.44799999999998,78.00453514739229
2049,237556,DR Congo,24,RCB,192.024,91.156462585034
2050,199669,Argentina,26,LCB,185.928,79.81859410430839
2051,199158,Spain,26,CDM,182.88,73.92290249433107
2052,215798,Ivory Coast,21,RW,155.44799999999998,68.93424036281179
2053,211703,Germany,32,LM,155.7528,74.82993197278911
2054,237303,Syria,24,ST,185.928,82.99319727891157
2055,229624,Spain,27,ST,188.976,77.09750566893423
2056,236792,Czech Republic,23,RDM,195.072,86.16780045351473
2057,189945,France,28,RM,155.44799999999998,78.00453514739229
2058,202746,South Africa,28,RCM,176.784,58.04988662131519
2059,200443,Scotland,28,LB,155.44799999999998,69.84126984126983
2060,206075,England,25,GK,195.072,84.80725623582767
2061,212476,Spain,24,CM,179.83200000000002,71.20181405895691
2062,156412,Mexico,37,GK,182.88,83.90022675736961
2063,197117,Greece,27,RM,167.64000000000001,66.21315192743764
2064,214781,Argentina,29,RM,155.44799999999998,76.19047619047619
2065,177149,Slovenia,32,LB,179.83200000000002,77.09750566893423
2066,169214,England,29,LM,155.44799999999998,69.84126984126983
2067,201215,Czech Republic,25,LW,155.7528,68.02721088435374
2068,191488,Argentina,29,CB,155.44799999999998,78.91156462585033
2069,213761,Morocco,27,ST,155.44799999999998,81.17913832199547
2070,220673,Peru,22,RDM,182.88,78.00453514739229
2071,221697,England,22,RW,155.7528,69.84126984126983
2072,230401,Brazil,34,RCB,188.976,82.08616780045351
2073,197890,Spain,29,RCB,182.88,76.19047619047619
2074,199170,Burkina Faso,26,CM,185.928,81.17913832199547
2075,215042,Argentina,31,RW,170.688,64.85260770975056
2076,239875,Brazil,28,RB,179.83200000000002,69.84126984126983
2077,194053,Germany,27,CB,198.12,87.98185941043084
2078,198150,Spain,27,ST,155.7528,76.19047619047619
2079,210439,Morocco,31,ST,188.976,82.08616780045351
2080,219911,South Africa,28,LCB,188.976,87.98185941043084
2081,159240,Denmark,35,CM,173.73600000000002,68.02721088435374
2082,208137,Spain,23,CDM,192.024,82.99319727891157
2083,176137,Belgium,29,ST,182.88,78.91156462585033
2084,192009,Mexico,25,GK,185.928,84.80725623582767
2085,154634,Italy,36,LB,155.44799999999998,71.20181405895691
2086,233738,Spain,21,CM,155.7528,78.91156462585033
2087,189707,Brazil,34,GK,185.928,81.17913832199547
2088,176652,Czech Republic,32,CAM,155.7528,79.81859410430839
2089,215053,Argentina,27,RCB,155.7528,78.91156462585033
2090,231949,Iran,24,LM,155.44799999999998,78.91156462585033
2091,239117,Romania,24,RM,167.64000000000001,67.12018140589569
2092,200463,United States,32,GK,185.928,86.16780045351473
2093,216079,Italy,28,LW,173.73600000000002,63.038548752834465
2094,238095,Serbia,20,RB,198.12,89.79591836734694
2095,143632,Turkey,36,GK,192.024,89.79591836734694
2096,189456,Scotland,26,LCB,188.976,73.01587301587301
2097,230417,Brazil,30,RCM,155.44799999999998,76.19047619047619
2098,221714,Colombia,22,ST,155.44799999999998,78.91156462585033
2099,186130,Wales,29,CB,155.7528,78.91156462585033
2100,193554,Senegal,28,ST,182.88,78.91156462585033
2101,225299,Uruguay,24,CB,185.928,78.91156462585033
2102,198420,Ghana,26,ST,176.784,71.20181405895691
2103,181780,Slovenia,29,ST,188.976,81.17913832199547
2104,195860,Ukraine,30,CB,201.16799999999998,82.08616780045351
2105,212245,Germany,24,RCM,182.88,81.17913832199547
2106,234774,Cyprus,25,LCB,185.928,77.09750566893423
2107,189462,Canada,28,LM,176.784,69.84126984126983
2108,230423,Brazil,26,RDM,155.44799999999998,83.90022675736961
2109,215064,Argentina,28,RS,188.976,87.98185941043084
2110,195096,Brazil,27,LCM,188.976,82.08616780045351
2111,225305,Germany,24,RM,155.44799999999998,71.20181405895691
2112,197402,Brazil,29,RDM,185.928,82.08616780045351
2113,215322,Argentina,24,LWB,155.7528,74.82993197278911
2114,210972,Spain,24,LB,155.44799999999998,76.19047619047619
2115,189468,Portugal,30,RW,155.44799999999998,78.00453514739229
2116,215069,Argentina,27,GK,192.024,76.19047619047619
2117,244253,Serbia,20,CDM,195.072,81.17913832199547
2118,205598,Portugal,27,LDM,155.7528,78.00453514739229
2119,215070,Argentina,25,LCB,182.88,79.81859410430839
2120,216350,FYR Macedonia,27,RDM,185.928,78.91156462585033
2121,221982,England,21,RM,173.73600000000002,66.21315192743764
2122,194334,Spain,27,RCB,192.024,83.90022675736961
2123,210719,Germany,23,LCB,185.928,87.07482993197279
2124,211999,Germany,24,CB,188.976,83.90022675736961
2125,215071,Argentina,30,LB,173.73600000000002,68.93424036281179
2126,234015,Brazil,34,CAM,173.73600000000002,67.12018140589569
2127,186143,Northern Ireland,27,CDM,179.83200000000002,68.93424036281179
2128,186912,Germany,30,CDM,155.7528,74.82993197278911
2129,205601,Ghana,26,LM,167.64000000000001,64.85260770975056
2130,227873,Mali,22,RB,182.88,72.10884353741497
2131,163873,Portugal,35,GK,188.976,87.98185941043084
2132,173857,Argentina,34,GK,195.072,87.98185941043084
2133,206114,Sweden,23,LCM,155.7528,68.93424036281179
2134,207650,Sweden,23,RB,155.7528,72.10884353741497
2135,189218,Scotland,26,CDM,182.88,72.10884353741497
2136,205347,Australia,25,RDM,179.83200000000002,76.19047619047619
2137,215331,Argentina,27,RB,185.928,82.08616780045351
2138,172835,Italy,32,CB,188.976,79.81859410430839
2139,187939,Morocco,31,LM,179.83200000000002,68.02721088435374
2140,210468,Russia,24,RCB,195.072,83.90022675736961
2141,216356,Croatia,29,LB,179.83200000000002,68.93424036281179
2142,223524,Italy,24,RCB,188.976,82.08616780045351
2143,230437,Brazil,34,LDM,185.928,73.92290249433107
2144,244517,Bosnia Herzegovina,27,CM,155.7528,71.20181405895691
2145,191269,Saudi Arabia,28,CM,155.7528,63.945578231292515
2146,197926,Italy,25,CM,182.88,79.81859410430839
2147,205351,England,25,LS,173.73600000000002,62.131519274376416
2148,221479,England,21,ST,188.976,71.20181405895691
2149,240679,Netherlands,20,LCB,182.88,77.09750566893423
2150,173608,Spain,28,ST,195.072,79.81859410430839
2151,177448,Sweden,31,CDM,182.88,77.09750566893423
2152,230186,Brazil,30,LB,155.44799999999998,73.01587301587301
2153,202539,Scotland,27,ST,179.83200000000002,77.09750566893423
2154,206124,Zimbabwe,32,RCM,155.44799999999998,78.00453514739229
2155,144172,Turkey,33,GK,185.928,78.00453514739229
2156,221740,France,23,ST,182.88,78.91156462585033
2157,205869,Spain,24,LM,176.784,68.93424036281179
2158,212269,Netherlands,21,CM,182.88,73.92290249433107
2159,198190,Republic of Ireland,27,LB,182.88,69.84126984126983
2160,156975,Scotland,33,CB,192.024,92.06349206349206
2161,176687,Germany,31,RWB,155.7528,78.91156462585033
2162,205360,England,25,ST,155.44799999999998,64.85260770975056
2163,197681,France,25,LCM,185.928,77.09750566893423
2164,199729,Austria,28,LM,155.44799999999998,73.01587301587301
2165,212273,Cameroon,24,ST,179.83200000000002,68.02721088435374
2166,220209,Jamaica,25,LB,155.44799999999998,73.01587301587301
2167,184626,Argentina,32,CB,188.976,82.08616780045351
2168,202035,France,27,LM,173.73600000000002,64.85260770975056
2169,189491,Turkey,31,LM,155.44799999999998,71.20181405895691
2170,190772,United States,31,LCB,182.88,77.09750566893423
2171,193077,Italy,27,LS,185.928,74.82993197278911
2172,200758,England,25,LCB,185.928,86.16780045351473
2173,177974,Colombia,33,CDM,185.928,82.08616780045351
2174,241463,Spain,22,RM,182.88,76.19047619047619
2175,188727,France,30,RCB,188.976,82.99319727891157
2176,194359,Japan,31,LB,173.73600000000002,68.02721088435374
2177,186680,Spain,30,GK,198.12,92.06349206349206
2178,186681,Spain,33,GK,182.88,77.09750566893423
2179,193337,Nigeria,27,LCM,179.83200000000002,71.20181405895691
2180,193849,Republic of Ireland,27,LCM,155.7528,62.131519274376416
2181,228666,Curacao,25,CF,155.7528,77.09750566893423
2182,230202,Brazil,26,RB,155.44799999999998,74.82993197278911
2183,203067,Colombia,32,LCM,176.784,68.02721088435374
2184,179515,Ukraine,34,CB,182.88,82.99319727891157
2185,200765,Bosnia Herzegovina,25,LCM,155.7528,79.81859410430839
2186,135742,Spain,32,CB,182.88,74.82993197278911
2187,215103,Chile,31,LM,170.688,73.01587301587301
2188,230207,Brazil,34,RCB,195.072,78.91156462585033
2189,202048,England,25,CB,185.928,79.81859410430839
2190,188992,Paraguay,30,LCM,155.7528,73.92290249433107
2191,199745,Denmark,26,LCB,182.88,82.08616780045351
2192,216385,Paraguay,28,CDM,179.83200000000002,74.82993197278911
2193,230209,Brazil,26,RCB,192.024,87.98185941043084
2194,231745,Belgium,20,ST,182.88,82.99319727891157
2195,226370,Portugal,21,CM,179.83200000000002,63.945578231292515
2196,230466,Brazil,34,CAM,173.73600000000002,67.12018140589569
2197,208451,Sweden,24,CF,182.88,77.09750566893423
2198,236355,Brazil,21,CB,188.976,79.81859410430839
2199,177475,Germany,30,GK,182.88,78.00453514739229
2200,193091,Netherlands,28,LCB,192.024,82.08616780045351
2201,215108,Argentina,29,RB,173.73600000000002,76.19047619047619
2202,200773,Ghana,26,CDM,155.7528,76.19047619047619
2203,232517,Argentina,28,CAM,164.592,58.04988662131519
2204,184133,Portugal,30,CAM,155.7528,74.82993197278911
2205,206662,United States,28,RCB,195.072,83.90022675736961
2206,206407,Portugal,34,RB,176.784,66.21315192743764
2207,207431,Spain,24,RCB,188.976,79.81859410430839
2208,213063,Spain,23,LCB,182.88,73.92290249433107
2209,230215,Brazil,30,LCB,185.928,81.17913832199547
2210,190535,Spain,29,RCM,182.88,71.20181405895691
2211,211784,France,21,ST,173.73600000000002,68.93424036281179
2212,223816,Uruguay,24,LS,155.44799999999998,77.09750566893423
2213,231240,Turkey,20,LW,173.73600000000002,63.945578231292515
2214,232008,Spain,20,LB,173.73600000000002,63.945578231292515
2215,190024,Brazil,31,ST,195.072,87.98185941043084
2216,190536,Paraguay,32,RCM,167.64000000000001,71.20181405895691
2217,195912,Korea Republic,27,ST,192.024,83.90022675736961
2218,239433,Serbia,23,LCM,182.88,74.82993197278911
2219,178249,DR Congo,30,RW,155.44799999999998,78.00453514739229
2220,202058,Slovenia,32,CB,185.928,82.08616780045351
2221,204874,Serbia,27,RM,182.88,69.84126984126983
2222,230218,Brazil,26,LCB,155.7528,82.08616780045351
2223,192587,Moldova,27,CAM,182.88,73.01587301587301
2224,145996,Spain,35,RDM,155.44799999999998,74.82993197278911
2225,25420,Peru,39,ST,182.88,83.90022675736961
2226,178253,Brazil,31,LCM,182.88,64.85260770975056
2227,192333,Senegal,31,LCB,192.024,77.09750566893423
2228,196942,Spain,30,LDM,155.44799999999998,73.92290249433107
2229,215886,Croatia,29,ST,185.928,78.00453514739229
2230,232270,Netherlands,20,RB,185.928,78.00453514739229
2231,233550,France,21,RM,170.688,63.945578231292515
2232,204367,Netherlands,26,GK,188.976,79.81859410430839
2233,234575,Portugal,19,CB,188.976,73.01587301587301
2234,237135,Brazil,27,LM,155.44799999999998,62.131519274376416
2235,191055,Spain,29,LB,185.928,73.92290249433107
2236,206160,Italy,24,RW,173.73600000000002,62.131519274376416
2237,229712,Brazil,22,LB,182.88,59.86394557823129
2238,49488,France,34,RDM,179.83200000000002,69.84126984126983
2239,230482,Brazil,34,CAM,173.73600000000002,66.21315192743764
2240,199763,Poland,25,LB,182.88,77.09750566893423
2241,210259,Egypt,25,ST,192.024,86.16780045351473
2242,230483,Brazil,34,RAM,155.7528,73.92290249433107
2243,116308,France,36,RCB,185.928,81.17913832199547
2244,163925,Italy,35,CAM,155.7528,74.82993197278911
2245,192342,Colombia,25,LW,185.928,93.87755102040816
2246,206167,Bosnia Herzegovina,24,CDM,155.7528,73.01587301587301
2247,230487,Brazil,34,LAM,179.83200000000002,74.82993197278911
2248,199000,Australia,26,RCB,182.88,78.00453514739229
2249,210520,Portugal,24,CB,155.44799999999998,68.02721088435374
2250,230488,Brazil,34,CAM,182.88,78.91156462585033
2251,193881,Serbia,26,CAM,155.7528,74.82993197278911
2252,205402,Netherlands,24,CAM,155.44799999999998,76.19047619047619
2253,218970,DR Congo,24,ST,176.784,73.01587301587301
2254,223066,Argentina,27,LS,182.88,79.81859410430839
2255,228698,Ukraine,22,CAM,182.88,74.82993197278911
2256,163418,France,32,CB,195.072,87.07482993197279
2257,188506,Italy,32,ST,182.88,78.00453514739229
2258,163419,France,35,RB,179.83200000000002,73.01587301587301
2259,219740,Egypt,24,LM,182.88,76.19047619047619
2260,215901,Brazil,29,LCB,185.928,83.90022675736961
2261,230237,Brazil,26,RDM,155.7528,78.00453514739229
2262,192349,Brazil,29,RM,170.688,68.02721088435374
2263,214622,Germany,23,RB,182.88,73.92290249433107
2264,230239,Brazil,34,RDM,155.44799999999998,72.10884353741497
2265,164959,Cameroon,32,CDM,188.976,82.08616780045351
2266,230495,Brazil,26,ST,155.7528,92.06349206349206
2267,205409,Uruguay,31,GK,182.88,78.91156462585033
2268,230497,Brazil,26,ST,155.7528,76.19047619047619
2269,235875,Spain,20,RM,182.88,74.82993197278911
2270,192612,Bosnia Herzegovina,30,LCM,182.88,81.17913832199547
2271,210021,Germany,23,CAM,176.784,71.20181405895691
2272,229221,Brazil,23,RB,173.73600000000002,67.12018140589569
2273,177766,Cameroon,30,LB,188.976,73.92290249433107
2274,192102,Sweden,28,LB,176.784,66.21315192743764
2275,202087,Germany,24,CDM,155.7528,81.17913832199547
2276,213095,Canada,25,RS,182.88,88.88888888888889
2277,148839,Netherlands,34,RB,155.44799999999998,73.92290249433107
2278,230503,Brazil,26,ST,179.83200000000002,69.84126984126983
2279,235623,Spain,23,RM,179.83200000000002,71.20181405895691
2280,203624,Bosnia Herzegovina,28,RCB,182.88,74.82993197278911
2281,204904,Austria,26,RB,155.7528,73.92290249433107
2282,211048,Nigeria,25,ST,179.83200000000002,64.85260770975056
2283,199274,FYR Macedonia,28,ST,182.88,74.82993197278911
2284,202858,Colombia,26,LM,176.784,68.02721088435374
2285,219754,Portugal,23,GK,192.024,87.07482993197279
2286,192362,Netherlands,27,RW,155.44799999999998,77.09750566893423
2287,203884,Ivory Coast,25,CB,182.88,81.17913832199547
2288,179820,United States,34,GK,185.928,91.156462585034
2289,203629,Russia,28,CM,198.12,78.91156462585033
2290,200302,Scotland,26,CDM,179.83200000000002,72.10884353741497
2291,219758,Italy,26,RM,185.928,79.81859410430839
2292,237678,France,19,RCB,195.072,92.9705215419501
2293,188270,Gabon,29,RB,185.928,76.19047619047619
2294,210287,Colombia,25,RS,188.976,84.80725623582767
2295,230255,Brazil,26,RDM,182.88,71.20181405895691
2296,207472,Japan,27,RB,179.83200000000002,73.92290249433107
2297,207984,Mexico,23,CM,176.784,69.84126984126983
2298,182896,Venezuela,29,RB,179.83200000000002,69.84126984126983
2299,186992,Mexico,29,LB,179.83200000000002,73.01587301587301
2300,201073,France,27,LW,155.44799999999998,77.09750566893423
2301,204401,Portugal,27,RB,170.688,63.945578231292515
2302,216433,Netherlands,23,RM,188.976,89.79591836734694
2303,171378,Mexico,32,RB,155.7528,67.12018140589569
2304,225139,South Africa,25,CAM,173.73600000000002,69.84126984126983
2305,213620,Chile,24,RS,179.83200000000002,72.10884353741497
2306,162932,Argentina,33,LS,179.83200000000002,68.93424036281179
2307,168565,Colombia,32,ST,155.7528,72.10884353741497
2308,182133,Moldova,31,LCB,188.976,84.80725623582767
2309,192373,Argentina,29,ST,188.976,86.16780045351473
2310,205942,Romania,29,GK,188.976,83.90022675736961
2311,232310,Brazil,26,CB,182.88,82.08616780045351
2312,105846,Poland,38,GK,195.072,87.07482993197279
2313,53110,Scotland,35,GK,195.072,82.99319727891157
2314,201335,Paraguay,27,ST,188.976,79.81859410430839
2315,168567,Colombia,37,RCM,179.83200000000002,76.19047619047619
2316,213113,Uruguay,32,CAM,155.44799999999998,68.93424036281179
2317,228729,Paraguay,25,RCB,182.88,78.91156462585033
2318,218746,Spain,22,CAM,173.73600000000002,64.85260770975056
2319,225402,Portugal,25,RB,155.7528,68.93424036281179
2320,190330,Italy,27,RCM,188.976,83.90022675736961
2321,225403,Turkey,22,CAM,179.83200000000002,67.12018140589569
2322,230267,Brazil,30,RAM,155.44799999999998,69.84126984126983
2323,222844,Brazil,23,LDM,188.976,74.82993197278911
2324,169596,England,30,RCB,192.024,76.19047619047619
2325,192636,Portugal,28,LCM,182.88,73.92290249433107
2326,215165,Argentina,29,RW,173.73600000000002,72.10884353741497
2327,199550,Netherlands,26,CB,185.928,76.19047619047619
2328,235134,Netherlands,21,RCM,188.976,73.01587301587301
2329,216447,Spain,25,LM,170.688,58.95691609977324
2330,230272,Brazil,34,RAM,155.44799999999998,69.84126984126983
2331,168320,Ghana,32,ST,155.7528,77.09750566893423
2332,169600,England,31,RB,179.83200000000002,79.81859410430839
2333,193408,Switzerland,26,ST,188.976,84.80725623582767
2334,233601,Egypt,21,LM,182.88,77.09750566893423
2335,205186,Argentina,26,GK,198.12,89.79591836734694
2336,216706,Argentina,26,CDM,179.83200000000002,74.82993197278911
2337,225410,Italy,24,LB,192.024,87.07482993197279
2338,164994,Poland,32,RM,179.83200000000002,77.09750566893423
2339,158851,Chile,34,LB,155.44799999999998,82.99319727891157
2340,189059,England,28,RCM,155.7528,73.92290249433107
2341,208260,Greece,24,RDM,182.88,77.09750566893423
2342,230276,Brazil,30,LAM,182.88,77.09750566893423
2343,230021,Ghana,22,LCB,155.44799999999998,82.99319727891157
2344,236679,Spain,20,RM,170.688,63.038548752834465
2345,178567,Netherlands,29,LB,182.88,83.90022675736961
2346,180359,Portugal,33,LB,173.73600000000002,62.131519274376416
2347,211592,Russia,29,CB,192.024,86.16780045351473
2348,189576,Spain,25,RCB,155.7528,68.02721088435374
2349,209289,Portugal,24,LB,173.73600000000002,69.84126984126983
2350,223113,Poland,23,ST,182.88,77.09750566893423
2351,168585,Netherlands,33,RCB,188.976,79.81859410430839
2352,184457,Netherlands,29,RM,185.928,69.84126984126983
2353,199562,Spain,27,CDM,155.7528,77.09750566893423
2354,205194,Brazil,29,CB,188.976,88.88888888888889
2355,211338,Bolivia,27,CM,167.64000000000001,64.85260770975056
2356,188554,Spain,27,LM,170.688,64.85260770975056
2357,192906,Argentina,33,RS,170.688,71.20181405895691
2358,212107,FYR Macedonia,31,ST,192.024,89.79591836734694
2359,189067,Uruguay,32,CB,192.024,84.80725623582767
2360,191627,Belgium,24,LM,155.44799999999998,73.01587301587301
2361,228236,Ivory Coast,26,RCB,195.072,83.90022675736961
2362,219789,Mali,26,RB,179.83200000000002,71.20181405895691
2363,224909,Paraguay,30,LCB,182.88,82.08616780045351
2364,172685,Spain,31,RCB,185.928,74.82993197278911
2365,192397,Brazil,28,GK,185.928,82.99319727891157
2366,206222,Spain,27,CB,155.7528,78.00453514739229
2367,213134,Germany,22,RM,182.88,79.81859410430839
2368,221838,Serbia,26,CM,155.44799999999998,78.91156462585033
2369,234126,Brazil,23,CAM,182.88,78.91156462585033
2370,235663,Netherlands,20,CAM,182.88,73.92290249433107
2371,219536,Argentina,22,RW,155.7528,73.92290249433107
2372,222352,Switzerland,21,ST,182.88,77.09750566893423
2373,234128,Brazil,22,LM,179.83200000000002,69.84126984126983
2374,244368,Ukraine,22,ST,185.928,76.19047619047619
2375,219793,France,22,GK,188.976,87.98185941043084
2376,225426,Brazil,21,LB,179.83200000000002,68.02721088435374
2377,217235,Mozambique,30,RCB,155.44799999999998,74.82993197278911
2378,190868,France,28,RCB,182.88,86.16780045351473
2379,210327,Greece,25,GK,195.072,84.80725623582767
2380,145047,Spain,37,RB,155.7528,76.19047619047619
2381,210583,Germany,22,CM,176.784,72.10884353741497
2382,237207,Nigeria,20,RW,179.83200000000002,73.92290249433107
2383,186519,Spain,28,LCB,185.928,86.16780045351473
2384,195479,England,26,RB,182.88,74.82993197278911
2385,238744,United States,19,LCM,185.928,83.90022675736961
2386,214169,Colombia,28,LCB,182.88,78.00453514739229
2387,172953,Jamaica,31,RCB,155.7528,78.00453514739229
2388,187033,England,27,RCB,195.072,83.90022675736961
2389,209818,Netherlands,24,LWB,155.7528,73.92290249433107
2390,211098,England,24,CAM,179.83200000000002,71.20181405895691
2391,217242,Japan,24,CAM,155.44799999999998,71.20181405895691
2392,190362,Finland,28,ST,155.7528,79.81859410430839
2393,202395,Brazil,26,ST,182.88,79.81859410430839
2394,204699,Paraguay,27,LM,155.44799999999998,74.82993197278911
2395,226203,Trinidad & Tobago,26,LM,155.7528,73.01587301587301
2396,165531,Argentina,31,RM,155.44799999999998,73.92290249433107
2397,189595,Turkey,28,CAM,155.7528,76.19047619047619
2398,192667,Cameroon,30,RWB,188.976,81.17913832199547
2399,245660,Ivory Coast,26,RW,155.44799999999998,74.82993197278911
2400,186524,Serbia,30,RS,185.928,79.81859410430839
2401,189084,Curacao,29,GK,188.976,81.17913832199547
2402,191388,Japan,26,LM,155.44799999999998,68.93424036281179
2403,192156,Portugal,28,LB,155.44799999999998,68.93424036281179
2404,193692,Portugal,32,RCM,173.73600000000002,63.945578231292515
2405,212125,Serbia,24,RM,179.83200000000002,64.85260770975056
2406,225182,Colombia,22,RM,173.73600000000002,73.01587301587301
2407,202911,Uruguay,30,ST,173.73600000000002,73.92290249433107
2408,212127,Serbia,27,LM,155.7528,66.21315192743764
2409,244383,Ukraine,23,RCB,188.976,79.81859410430839
2410,219808,Spain,27,CAM,173.73600000000002,73.01587301587301
2411,222368,Russia,22,CAM,182.88,72.10884353741497
2412,172960,England,30,ST,182.88,78.00453514739229
2413,245664,Ivory Coast,30,CB,182.88,78.91156462585033
2414,189600,Czech Republic,28,LDM,182.88,76.19047619047619
2415,200353,France,26,LCB,188.976,91.156462585034
2416,202401,Brazil,30,RS,188.976,82.08616780045351
2417,204450,Senegal,28,RCM,182.88,72.10884353741497
2418,192930,Mexico,27,ST,155.44799999999998,76.19047619047619
2419,226211,Brazil,21,RW,182.88,67.12018140589569
2420,179875,Senegal,33,RS,185.928,81.17913832199547
2421,187043,Norway,27,LCM,182.88,78.00453514739229
2422,158372,Netherlands,32,CAM,155.7528,76.19047619047619
2423,227236,Cameroon,22,RCM,182.88,78.00453514739229
2424,163492,Belgium,33,LCB,188.976,78.91156462585033
2425,205989,England,23,CB,182.88,73.01587301587301
2426,235173,Ivory Coast,20,CDM,192.024,77.09750566893423
2427,223142,Turkey,32,LCB,182.88,79.81859410430839
2428,205735,Italy,27,ST,179.83200000000002,63.945578231292515
2429,208295,Morocco,28,CM,192.024,83.90022675736961
2430,211879,Germany,24,RDM,185.928,77.09750566893423
2431,239015,Nigeria,20,RM,179.83200000000002,68.02721088435374
2432,183975,Cameroon,28,RCB,182.88,86.16780045351473
2433,239272,Greece,24,GK,198.12,91.156462585034
2434,190120,Sweden,28,GK,188.976,83.90022675736961
2435,169386,Italy,36,ST,155.7528,78.91156462585033
2436,177578,Austria,31,RCB,198.12,97.05215419501134
2437,210859,France,29,RB,176.784,72.10884353741497
2438,170923,Russia,34,RB,179.83200000000002,78.00453514739229
2439,178091,Italy,28,ST,185.928,89.79591836734694
2440,189099,Ivory Coast,28,ST,188.976,77.09750566893423
2441,218540,Cameroon,27,LWB,179.83200000000002,68.02721088435374
2442,162220,Turkey,29,GK,185.928,82.99319727891157
2443,229804,Romania,23,LW,173.73600000000002,64.85260770975056
2444,202157,Australia,27,LB,173.73600000000002,63.038548752834465
2445,208045,Morocco,24,LS,155.44799999999998,79.81859410430839
2446,162221,Belgium,32,LDM,188.976,74.82993197278911
2447,184749,England,28,CM,182.88,78.91156462585033
2448,211119,Portugal,30,RM,176.784,63.038548752834465
2449,227503,Denmark,19,LM,182.88,74.82993197278911
2450,170159,Germany,30,LCB,188.976,82.99319727891157
2451,204464,England,24,RCM,155.44799999999998,69.84126984126983
2452,223152,South Africa,28,CM,173.73600000000002,74.82993197278911
2453,230320,Brazil,30,GK,188.976,84.80725623582767
2454,231600,Spain,22,RB,188.976,78.91156462585033
2455,176048,Sierra Leone,33,ST,188.976,74.82993197278911
2456,209329,Brazil,23,LCB,188.976,82.08616780045351
2457,230065,Germany,21,RCM,182.88,74.82993197278911
2458,223154,Turkey,23,CDM,155.44799999999998,78.91156462585033
2459,234930,Portugal,23,LB,173.73600000000002,73.92290249433107
2460,201139,Croatia,30,LB,185.928,78.00453514739229
2461,183475,Norway,28,GK,185.928,82.08616780045351
2462,222900,Netherlands,26,GK,192.024,87.98185941043084
2463,230324,Brazil,26,GK,195.072,87.98185941043084
2464,208054,Argentina,27,ST,179.83200000000002,73.92290249433107
2465,205495,Honduras,25,ST,185.928,78.91156462585033
2466,216247,DR Congo,25,CB,192.024,79.81859410430839
2467,165560,Argentina,31,RS,155.44799999999998,74.82993197278911
2468,231352,England,20,ST,192.024,79.81859410430839
2469,186296,Russia,30,CB,188.976,81.17913832199547
2470,166074,Portugal,27,LM,192.024,82.99319727891157
2471,198331,Czech Republic,26,CAM,179.83200000000002,71.20181405895691
2472,153275,France,32,GK,155.7528,74.82993197278911
2473,168379,Spain,30,CAM,155.44799999999998,73.01587301587301
2474,215228,Argentina,28,CB,192.024,89.79591836734694
2475,186556,Brazil,29,CAM,179.83200000000002,74.82993197278911
2476,214973,Argentina,26,RM,173.73600000000002,64.85260770975056
2477,236221,Serbia,26,CM,155.44799999999998,73.01587301587301
2478,176062,United States,32,CAM,185.928,77.09750566893423
2479,214463,Colombia,31,LS,176.784,69.84126984126983
2480,243903,Senegal,30,ST,188.976,89.79591836734694
2481,210112,Peru,24,CAM,176.784,73.01587301587301
2482,214209,Colombia,29,RM,179.83200000000002,67.12018140589569
2483,204738,Ecuador,27,RM,179.83200000000002,68.93424036281179
2484,214979,Argentina,24,GK,192.024,92.9705215419501
2485,230339,Brazil,26,LB,182.88,82.08616780045351
2486,178628,Italy,28,ST,176.784,67.12018140589569
2487,191173,United States,31,RDM,155.44799999999998,73.01587301587301
2488,159175,Togo,34,RDM,155.7528,73.92290249433107
2489,162503,Ukraine,30,ST,188.976,79.81859410430839
2490,231111,Germany,24,CB,195.072,87.98185941043084
2491,176071,United States,31,RDM,179.83200000000002,68.02721088435374
2492,186567,Benin,32,RCB,155.7528,72.10884353741497
2493,202184,Ecuador,26,LW,158.496,60.77097505668934
2494,202697,England,24,CB,185.928,74.82993197278911
2495,222665,Norway,19,RW,155.44799999999998,68.02721088435374
2496,216778,Portugal,24,CB,188.976,83.90022675736961
2497,217546,Portugal,27,LB,182.88,78.91156462585033
2498,224202,Bulgaria,25,CM,188.976,79.81859410430839
2499,190666,Germany,27,RCB,182.88,78.00453514739229
2500,192202,Brazil,29,LM,155.44799999999998,74.82993197278911
2501,198347,Argentina,29,ST,155.7528,76.19047619047619
2502,201931,Brazil,25,GK,195.072,89.79591836734694
